matricula,p1,p2,p3,final,alumno,clave_asig,asignatura,seccion,periodo,num_docente,docente
GWOFOO3F3,9.0,7.0,10.0,10.0,Adrian Reyes,II0322,Álgebra lineal,2,202203 Otoño,FPFR,docente FPFR
W1OFOONWO,9.0,6.0,6.0,8.0,Justin Harvey,II0322,Álgebra lineal,2,202203 Otoño,FPFR,docente FPFR
GWOFOO333,10.0,9.0,10.0,10.0,Jason Long,II0322,Álgebra lineal,2,202203 Otoño,FPFR,docente FPFR
GOOFOONGN,7.0,6.0,9.0,7.0,Donald Brown,II0322,Álgebra lineal,2,202203 Otoño,FPFR,docente FPFR
W1OFOONO9,8.0,7.0,8.0,8.0,Kimberly Delgado,II0322,Álgebra lineal,2,202203 Otoño,FPFR,docente FPFR
GOOFOON3N,8.0,1.0,10.0,9.0,Kenneth Knight,II0322,Álgebra lineal,2,202203 Otoño,FPFR,docente FPFR
W1OFOOF13,8.0,6.0,6.0,8.0,Derek Jenkins,II0322,Álgebra lineal,2,202203 Otoño,FPFR,docente FPFR
GWOFOO3F1,6.0,7.0,8.0,7.0,Regina Townsend,II0322,Álgebra lineal,2,202203 Otoño,FPFR,docente FPFR
W1OFOOF1N,8.0,7.0,7.0,9.0,Adam Torres,II0322,Álgebra lineal,2,202203 Otoño,FPFR,docente FPFR
W1OFOOF1W,9.0,8.0,10.0,10.0,Karen Villarreal,II0322,Álgebra lineal,2,202203 Otoño,FPFR,docente FPFR
GWOFOO3FG,6.0,8.0,9.0,7.0,Cheryl Sherman,II0322,Álgebra lineal,1,202203 Otoño,GROG,docente GROG
GWOFOO3O1,4.0,0.0,0.0,0.0,Jennifer James,II0322,Álgebra lineal,1,202203 Otoño,GROG,docente GROG
GWOFOO3G3,5.0,5.0,5.0,6.0,Maria Jones,II0322,Álgebra lineal,1,202203 Otoño,GROG,docente GROG
GWOFOO3WO,10.0,8.0,6.0,8.0,Danielle Martin,II0322,Álgebra lineal,1,202203 Otoño,GROG,docente GROG
GWOFOO3WO,5.0,7.0,8.0,8.0,Jeremiah Harper,II0322,Álgebra lineal,1,202203 Otoño,GROG,docente GROG
GOOFOO31O,8.0,7.0,3.0,6.0,Tim Harris,II0322,Álgebra lineal,1,202203 Otoño,GROG,docente GROG
GOOFOONOW,8.0,8.0,7.0,7.0,Victor Parks,II0322,Álgebra lineal,1,202203 Otoño,GROG,docente GROG
GOOFOO31N,8.0,4.0,4.0,6.0,William Monroe,II0322,Álgebra lineal,1,202203 Otoño,GROG,docente GROG
GWOFOO3N3,2.0,8.0,1.0,1.0,Mr. Matthew Morgan,II0322,Álgebra lineal,1,202203 Otoño,GROG,docente GROG
GWOFOO3W1,10.0,8.0,3.0,8.0,Megan Knight,II0322,Álgebra lineal,1,202203 Otoño,GROG,docente GROG
GWOFOO3GG,7.0,10.0,4.0,8.0,Benjamin May,II0322,Álgebra lineal,1,202203 Otoño,GROG,docente GROG
GWOFOO3GF,8.0,8.0,2.0,6.0,Russell Fletcher,II0322,Álgebra lineal,1,202203 Otoño,GROG,docente GROG
GWOFOO3GO,10.0,9.0,8.0,8.0,William Reynolds,II0322,Álgebra lineal,1,202203 Otoño,GROG,docente GROG
GOOFOO3OO,7.0,7.0,8.0,8.0,Olivia Walters,II0322,Álgebra lineal,1,202203 Otoño,GROG,docente GROG
GWOFOO3W9,9.0,7.0,4.0,6.0,Stacy Davidson,II0322,Álgebra lineal,1,202203 Otoño,GROG,docente GROG
GWOFOO3O9,10.0,8.0,2.0,8.0,Lisa Fisher,II0322,Álgebra lineal,1,202203 Otoño,GROG,docente GROG
GWOFOO33N,7.0,7.0,6.0,7.0,Jose Moses,II0322,Álgebra lineal,1,202203 Otoño,GROG,docente GROG
GWOFOO3GW,10.0,10.0,5.0,8.0,Nicole Mitchell,II0322,Álgebra lineal,1,202203 Otoño,GROG,docente GROG
GWOFOO3GN,9.0,6.0,3.0,5.0,Johnny Dunn,II0322,Álgebra lineal,1,202203 Otoño,GROG,docente GROG
W1OFOONNF,10.0,5.0,6.0,7.0,Tiffany Taylor,II0322,Álgebra lineal,1,202203 Otoño,GROG,docente GROG
GWOFOO393,7.0,9.0,7.0,9.0,Amy Pugh,II0322,Álgebra lineal,1,202203 Otoño,GROG,docente GROG
GWOFOO3FO,10.0,9.0,7.0,7.0,John Rangel,II0322,Álgebra lineal,1,202203 Otoño,GROG,docente GROG
GOOFOO31G,7.0,9.0,9.0,8.0,Laura Wyatt,II0322,Álgebra lineal,1,202203 Otoño,GROG,docente GROG
GWOFOO3NG,9.0,10.0,4.0,7.0,Joe Barry,II0322,Álgebra lineal,1,202203 Otoño,GROG,docente GROG
GWOFOO3GN,8.0,8.0,4.0,7.0,John Lewis,II0322,Álgebra lineal,1,202203 Otoño,GROG,docente GROG
GWOFOO3FO,6.0,10.0,5.0,5.0,Scott Lee,II0322,Álgebra lineal,1,202203 Otoño,GROG,docente GROG
GWOFOO3W3,9.0,7.0,7.0,8.0,Maureen Knapp,II0322,Álgebra lineal,1,202203 Otoño,GROG,docente GROG
GWOFOO3G1,8.0,9.0,7.0,7.0,Thomas Gutierrez,II0322,Álgebra lineal,1,202203 Otoño,GROG,docente GROG
GWOFOO3FF,7.0,9.0,8.0,7.0,Adriana Adams,II0322,Álgebra lineal,1,202203 Otoño,GROG,docente GROG
GWOFOO3NN,8.0,4.0,5.0,6.0,Lauren Patrick,II0322,Álgebra lineal,1,202203 Otoño,GROG,docente GROG
GWOFOO3OO,10.0,9.0,4.0,7.0,Benjamin Johnson,II0322,Álgebra lineal,1,202203 Otoño,GROG,docente GROG
GOOFOOO3N,5.0,5.0,3.0,4.0,Dustin Ward,II0322,Álgebra lineal,4,202203 Otoño,FGQN,docente FGQN
GOOFOOOW9,6.0,7.0,8.0,8.0,Elizabeth Moody,II0322,Álgebra lineal,4,202203 Otoño,FGQN,docente FGQN
GOOFOOOWO,9.0,10.0,9.0,9.0,Brian Guzman,II0322,Álgebra lineal,4,202203 Otoño,FGQN,docente FGQN
GWOFOONWF,7.0,4.0,4.0,5.0,Phyllis Nixon,II0322,Álgebra lineal,4,202203 Otoño,FGQN,docente FGQN
GWOFOONW9,9.0,4.0,0.0,4.0,Patricia Clark,II0322,Álgebra lineal,4,202203 Otoño,FGQN,docente FGQN
GOOFOOOW1,7.0,9.0,6.0,9.0,Tracy Mayo PhD,II0322,Álgebra lineal,4,202203 Otoño,FGQN,docente FGQN
GWOFOONFW,10.0,10.0,10.0,10.0,Laura Henson,II0322,Álgebra lineal,4,202203 Otoño,FGQN,docente FGQN
GWOFOONGW,9.0,6.0,6.0,6.0,Jessica Burke,II0322,Álgebra lineal,4,202203 Otoño,FGQN,docente FGQN
GWOFOONGG,7.0,8.0,7.0,9.0,Savannah Perez,II0322,Álgebra lineal,4,202203 Otoño,FGQN,docente FGQN
GWOFOONW1,9.0,9.0,2.0,8.0,Andrew Howell,II0322,Álgebra lineal,4,202203 Otoño,FGQN,docente FGQN
GWOFOONGF,10.0,10.0,10.0,9.0,Angela Ochoa,II0322,Álgebra lineal,4,202203 Otoño,FGQN,docente FGQN
GWOFOONW3,9.0,9.0,9.0,9.0,Tiffany Parker,II0322,Álgebra lineal,4,202203 Otoño,FGQN,docente FGQN
GWOFOO3OO,9.0,7.0,7.0,7.0,Dana Stephenson,II0322,Álgebra lineal,4,202203 Otoño,FGQN,docente FGQN
GWOFOONGN,8.0,10.0,8.0,8.0,Christine Peterson,II0322,Álgebra lineal,4,202203 Otoño,FGQN,docente FGQN
GWOFOONWN,8.0,10.0,10.0,9.0,Jessica Jones,II0322,Álgebra lineal,4,202203 Otoño,FGQN,docente FGQN
GOOFOOOGG,8.0,7.0,8.0,8.0,Travis Kelly,II0322,Álgebra lineal,4,202203 Otoño,FGQN,docente FGQN
GWOFOONGN,4.0,7.0,7.0,6.0,Laurie Brown,II0322,Álgebra lineal,4,202203 Otoño,FGQN,docente FGQN
GWOFOONG9,9.0,10.0,8.0,8.0,Timothy Cabrera,II0322,Álgebra lineal,4,202203 Otoño,FGQN,docente FGQN
GWOFOONWO,10.0,9.0,10.0,10.0,Angela Johnson,II0322,Álgebra lineal,4,202203 Otoño,FGQN,docente FGQN
GOOFOOONN,7.0,8.0,9.0,8.0,Ruth Sullivan,II0322,Álgebra lineal,4,202203 Otoño,FGQN,docente FGQN
GOOFOOO1N,6.0,7.0,6.0,5.0,George Porter,II0322,Álgebra lineal,4,202203 Otoño,FGQN,docente FGQN
GWOFOONO1,8.0,5.0,7.0,7.0,Amy Horn,II0322,Álgebra lineal,4,202203 Otoño,FGQN,docente FGQN
GOOFOOONO,9.0,7.0,4.0,6.0,Tina Vargas,II0322,Álgebra lineal,4,202203 Otoño,FGQN,docente FGQN
GWOFOONG1,7.0,1.0,0.0,1.0,Hailey Myers,II0322,Álgebra lineal,4,202203 Otoño,FGQN,docente FGQN
GOOFOOOFN,10.0,9.0,9.0,10.0,Adam Smith,II0322,Álgebra lineal,4,202203 Otoño,FGQN,docente FGQN
GGOFOOOFN,9.0,6.0,8.0,8.0,Sheri Reed,II0322,Álgebra lineal,1,202301 Primavera,GRGF,docente GRGF
GGOFOOONO,8.0,4.0,6.0,6.0,Nathan Howard,II0322,Álgebra lineal,1,202301 Primavera,GRGF,docente GRGF
GGOFOOO9G,10.0,9.0,9.0,10.0,Cathy Knight,II0322,Álgebra lineal,1,202301 Primavera,GRGF,docente GRGF
GGOFOOON1,7.0,8.0,9.0,7.0,Erik Smith,II0322,Álgebra lineal,1,202301 Primavera,GRGF,docente GRGF
GGOFOOOON,7.0,7.0,7.0,8.0,Christian Wall,II0322,Álgebra lineal,1,202301 Primavera,GRGF,docente GRGF
GWOFOONFO,9.0,8.0,8.0,8.0,Amanda Jordan,II0322,Álgebra lineal,1,202301 Primavera,GRGF,docente GRGF
GGOFOOO99,9.0,9.0,10.0,8.0,Elizabeth Cervantes,II0322,Álgebra lineal,1,202301 Primavera,GRGF,docente GRGF
GGOFOOOFW,10.0,7.0,7.0,7.0,Jonathan Rice,II0322,Álgebra lineal,1,202301 Primavera,GRGF,docente GRGF
GGOFOOOFN,7.0,7.0,7.0,8.0,Anthony Hall,II0322,Álgebra lineal,1,202301 Primavera,GRGF,docente GRGF
GGOFOOOOO,10.0,7.0,7.0,8.0,Donna Murphy,II0322,Álgebra lineal,1,202301 Primavera,GRGF,docente GRGF
GGOFOOONO,9.0,9.0,10.0,10.0,Zachary Duncan,II0322,Álgebra lineal,1,202301 Primavera,GRGF,docente GRGF
GGOFOOO3W,7.0,7.0,7.0,7.0,Eric Hodges,II0322,Álgebra lineal,1,202301 Primavera,GRGF,docente GRGF
GWOFOO3O3,7.0,6.0,8.0,7.0,Kristi Allen,II0322,Álgebra lineal,1,202301 Primavera,GRGF,docente GRGF
GGOFOOOOF,7.0,7.0,7.0,7.0,Cynthia Scott,II0322,Álgebra lineal,1,202301 Primavera,GRGF,docente GRGF
GGOFOOONN,10.0,8.0,10.0,10.0,Olivia Vargas,II0322,Álgebra lineal,1,202301 Primavera,GRGF,docente GRGF
GGOFOOO9N,7.0,1.0,0.0,0.0,Terri Horn,II0322,Álgebra lineal,1,202301 Primavera,GRGF,docente GRGF
GWOFOONO1,8.0,6.0,7.0,7.0,Billy Wright,II0322,Álgebra lineal,1,202301 Primavera,GRGF,docente GRGF
GOOFOOFNO,7.0,8.0,7.0,8.0,Maria Velez,II0322,Álgebra lineal,1,202301 Primavera,GRGF,docente GRGF
GGOFOOO3G,10.0,7.0,7.0,7.0,Sue Brady,II0322,Álgebra lineal,1,202301 Primavera,GRGF,docente GRGF
GGOFOOON9,9.0,9.0,10.0,9.0,Ashley Coleman DVM,II0322,Álgebra lineal,1,202301 Primavera,GRGF,docente GRGF
GGOFOOOFO,9.0,7.0,7.0,7.0,Dr. Amber Montes,II0322,Álgebra lineal,1,202301 Primavera,GRGF,docente GRGF
GGOFOOON3,9.0,7.0,7.0,7.0,John Brown,II0322,Álgebra lineal,1,202301 Primavera,GRGF,docente GRGF
GGOFOOON1,10.0,7.0,7.0,7.0,Caroline Brown,II0322,Álgebra lineal,1,202301 Primavera,GRGF,docente GRGF
GGOFOOOON,9.0,7.0,7.0,8.0,Laurie Woods,II0322,Álgebra lineal,1,202301 Primavera,GRGF,docente GRGF
GWOFOO319,8.0,7.0,8.0,8.0,Jodi Mitchell,II0322,Álgebra lineal,1,202301 Primavera,GRGF,docente GRGF
GGOFOOONW,10.0,7.0,8.0,8.0,Rhonda Grant,II0322,Álgebra lineal,1,202301 Primavera,GRGF,docente GRGF
GGOFOO1F9,9.0,8.0,8.0,7.0,Michael Sparks,II0322,Álgebra lineal,1,202301 Primavera,GRGF,docente GRGF
GWOFOONF1,9.0,9.0,7.0,9.0,Natalie Tran,II0322,Álgebra lineal,1,202301 Primavera,GRGF,docente GRGF
GGOFOOO3F,7.0,7.0,7.0,7.0,Austin Williams,II0322,Álgebra lineal,1,202301 Primavera,GRGF,docente GRGF
GWOFOON39,7.0,8.0,7.0,7.0,Patrick Reed,II0322,Álgebra lineal,1,202301 Primavera,GRGF,docente GRGF
GWOFOONOF,8.0,10.0,7.0,7.0,Rebecca Martinez,II0322,Álgebra lineal,1,202301 Primavera,GRGF,docente GRGF
GGOFOOO9O,10.0,7.0,10.0,9.0,Jessica Burton,II0322,Álgebra lineal,1,202301 Primavera,GRGF,docente GRGF
GWOFOONNN,8.0,7.0,8.0,8.0,Denise Hayes,II0322,Álgebra lineal,1,202301 Primavera,GRGF,docente GRGF
GWOFOO3G3,10.0,8.0,10.0,9.0,Chelsea Chaney,II0322,Álgebra lineal,2,202301 Primavera,FGQN,docente FGQN
GGOFOOO3O,10.0,10.0,9.0,10.0,Dale Summers,II0322,Álgebra lineal,2,202301 Primavera,FGQN,docente FGQN
GGOFOOO9F,9.0,10.0,9.0,9.0,Kenneth Sims,II0322,Álgebra lineal,2,202301 Primavera,FGQN,docente FGQN
GGOFOOO1O,10.0,10.0,6.0,8.0,Austin Williams,II0322,Álgebra lineal,2,202301 Primavera,FGQN,docente FGQN
GGOFOOOO3,10.0,8.0,6.0,8.0,Erin Diaz,II0322,Álgebra lineal,2,202301 Primavera,FGQN,docente FGQN
GOOFOO31O,9.0,7.0,6.0,7.0,Michael Lowe,II0322,Álgebra lineal,2,202301 Primavera,FGQN,docente FGQN
GGOFOOONO,10.0,10.0,10.0,10.0,Mr. Christopher Reed,II0322,Álgebra lineal,2,202301 Primavera,FGQN,docente FGQN
GWOFOO3N3,8.0,4.0,4.0,6.0,Sandra Romero,II0322,Álgebra lineal,2,202301 Primavera,FGQN,docente FGQN
GGOFOOOF3,6.0,8.0,9.0,8.0,Danielle King,II0322,Álgebra lineal,2,202301 Primavera,FGQN,docente FGQN
GGOFOOO91,7.0,7.0,6.0,8.0,Darius Roberts,II0322,Álgebra lineal,2,202301 Primavera,FGQN,docente FGQN
GWOFOO3GF,8.0,5.0,7.0,8.0,Melanie Drake,II0322,Álgebra lineal,2,202301 Primavera,FGQN,docente FGQN
GGOFOOOOG,10.0,9.0,10.0,10.0,Debra Davis,II0322,Álgebra lineal,2,202301 Primavera,FGQN,docente FGQN
GGOFOO9WF,7.0,8.0,4.0,7.0,Michael Hill,II0322,Álgebra lineal,2,202301 Primavera,FGQN,docente FGQN
GGOFOOO3N,7.0,8.0,5.0,7.0,Anna Bradley,II0322,Álgebra lineal,2,202301 Primavera,FGQN,docente FGQN
GGOFOOO9N,9.0,9.0,5.0,8.0,Joseph Miller,II0322,Álgebra lineal,2,202301 Primavera,FGQN,docente FGQN
GGOFOOONO,8.0,8.0,8.0,8.0,Mrs. Megan Vasquez,II0322,Álgebra lineal,2,202301 Primavera,FGQN,docente FGQN
GGOFOOO9O,7.0,5.0,9.0,8.0,Felicia Cantu,II0322,Álgebra lineal,2,202301 Primavera,FGQN,docente FGQN
GOOFOOFNO,9.0,9.0,5.0,8.0,Kenneth Duran,II0322,Álgebra lineal,2,202301 Primavera,FGQN,docente FGQN
GGOFOOONF,6.0,9.0,6.0,8.0,Ashley Thomas,II0322,Álgebra lineal,2,202301 Primavera,FGQN,docente FGQN
GGOFOOO3N,7.0,1.0,0.0,0.0,Sierra Ramirez,II0322,Álgebra lineal,2,202301 Primavera,FGQN,docente FGQN
GGOFOOO9W,10.0,8.0,9.0,9.0,William Wang,II0322,Álgebra lineal,2,202301 Primavera,FGQN,docente FGQN
GGOFOOOOW,5.0,0.0,5.0,5.0,Donna Wells,II0322,Álgebra lineal,2,202301 Primavera,FGQN,docente FGQN
GGOFOOONN,9.0,7.0,8.0,8.0,Adam Arellano,II0322,Álgebra lineal,2,202301 Primavera,FGQN,docente FGQN
GGOFOO9W3,8.0,7.0,1.0,5.0,Gabriel Schneider,II0322,Álgebra lineal,2,202301 Primavera,FGQN,docente FGQN
GGOFOOO1F,4.0,4.0,3.0,5.0,Taylor Hale,II0322,Álgebra lineal,2,202301 Primavera,FGQN,docente FGQN
GGOFOOONN,7.0,9.0,7.0,7.0,Jacqueline Harper DVM,II0322,Álgebra lineal,2,202301 Primavera,FGQN,docente FGQN
GGOFOOOF1,7.0,7.0,6.0,7.0,Carl Coleman,II0322,Álgebra lineal,2,202301 Primavera,FGQN,docente FGQN
WOOFOONFO,8.0,6.0,3.0,6.0,Megan Sanchez,II0322,Álgebra lineal,2,202301 Primavera,FGQN,docente FGQN
GGOFOO91O,9.0,9.0,8.0,8.0,Richard Dunn,II0322,Álgebra lineal,1,202303 Otoño,FGPQ,docente FGPQ
GWOFOO3FN,9.0,9.0,8.0,8.0,Anthony Anderson,II0322,Álgebra lineal,1,202303 Otoño,FGPQ,docente FGPQ
GGOFOO993,8.0,8.0,9.0,10.0,Raymond Welch,II0322,Álgebra lineal,1,202303 Otoño,FGPQ,docente FGPQ
GGOFOO999,10.0,10.0,10.0,9.0,Shirley Pollard,II0322,Álgebra lineal,1,202303 Otoño,FGPQ,docente FGPQ
GOOFOO31N,8.0,8.0,9.0,8.0,Robin Mason,II0322,Álgebra lineal,1,202303 Otoño,FGPQ,docente FGPQ
GGOFOO9NO,6.0,4.0,4.0,6.0,Nancy Campbell,II0322,Álgebra lineal,1,202303 Otoño,FGPQ,docente FGPQ
GGOFOO9N3,3.0,4.0,0.0,3.0,Summer Morton,II0322,Álgebra lineal,1,202303 Otoño,FGPQ,docente FGPQ
GGOFOO9NW,7.0,8.0,8.0,7.0,Kathy Taylor,II0322,Álgebra lineal,1,202303 Otoño,FGPQ,docente FGPQ
GGOFOO91N,9.0,10.0,9.0,8.0,Victoria Miller,II0322,Álgebra lineal,1,202303 Otoño,FGPQ,docente FGPQ
GGOFOO9ON,9.0,8.0,10.0,8.0,Dorothy Santos,II0322,Álgebra lineal,1,202303 Otoño,FGPQ,docente FGPQ
GGOFOO9NG,10.0,9.0,9.0,9.0,John Wu,II0322,Álgebra lineal,1,202303 Otoño,FGPQ,docente FGPQ
GWOFOO3NN,8.0,9.0,7.0,8.0,Robert Baker,II0322,Álgebra lineal,1,202303 Otoño,FGPQ,docente FGPQ
GWOFOO3W9,9.0,9.0,9.0,7.0,Justin Serrano,II0322,Álgebra lineal,1,202303 Otoño,FGPQ,docente FGPQ
GWOFOO9O1,10.0,8.0,9.0,10.0,Maria Lewis,II0322,Álgebra lineal,1,202303 Otoño,FGPQ,docente FGPQ
GGOFOO991,8.0,8.0,4.0,7.0,James Williams,II0322,Álgebra lineal,1,202303 Otoño,FGPQ,docente FGPQ
GWOFOO3NF,8.0,10.0,6.0,7.0,James Benitez,II0322,Álgebra lineal,1,202303 Otoño,FGPQ,docente FGPQ
GWOFOO3GN,9.0,10.0,10.0,10.0,David Hobbs,II0322,Álgebra lineal,1,202303 Otoño,FGPQ,docente FGPQ
GGOFOO9FG,7.0,7.0,5.0,7.0,Joseph Lawrence,II0322,Álgebra lineal,1,202303 Otoño,FGPQ,docente FGPQ
GWOFOO33O,9.0,7.0,8.0,8.0,Monica Walker,II0322,Álgebra lineal,1,202303 Otoño,FGPQ,docente FGPQ
GWOFOO311,9.0,10.0,9.0,9.0,Courtney Velazquez,II0322,Álgebra lineal,1,202303 Otoño,FGPQ,docente FGPQ
GGOFOO9ON,10.0,9.0,9.0,10.0,Lori Anthony,II0322,Álgebra lineal,1,202303 Otoño,FGPQ,docente FGPQ
GGOFOO91W,9.0,9.0,10.0,9.0,Justin Hart,II0322,Álgebra lineal,1,202303 Otoño,FGPQ,docente FGPQ
GGOFOO919,10.0,10.0,10.0,10.0,Jake Greer,II0322,Álgebra lineal,1,202303 Otoño,FGPQ,docente FGPQ
GWOFOO3FO,10.0,9.0,5.0,9.0,Lindsey Barrera,II0322,Álgebra lineal,1,202303 Otoño,FGPQ,docente FGPQ
GWOFOO3WG,8.0,10.0,7.0,8.0,Lori Young,II0322,Álgebra lineal,1,202303 Otoño,FGPQ,docente FGPQ
GGOFOO9NG,6.0,7.0,5.0,7.0,Julian Cook,II0322,Álgebra lineal,1,202303 Otoño,FGPQ,docente FGPQ
GGOFOO9FO,10.0,7.0,5.0,8.0,Erin Moran,II0322,Álgebra lineal,1,202303 Otoño,FGPQ,docente FGPQ
GGOFOOOWO,10.0,8.0,10.0,10.0,Nicholas Murillo,II0322,Álgebra lineal,1,202303 Otoño,FGPQ,docente FGPQ
GGOFOOOG1,10.0,7.0,9.0,8.0,Derrick Kim,II0322,Álgebra lineal,1,202303 Otoño,FGPQ,docente FGPQ
GGOFOO1WN,1.0,5.0,0.0,1.0,Bryan Martinez,II0322,Álgebra lineal,1,202303 Otoño,FGPQ,docente FGPQ
GGOFOO931,9.0,9.0,7.0,7.0,Rebecca Booth,II0322,Álgebra lineal,2,202303 Otoño,FGPQ,docente FGPQ
GGOFOO99F,9.0,10.0,10.0,10.0,Maria Carter,II0322,Álgebra lineal,2,202303 Otoño,FGPQ,docente FGPQ
GWOFOOWWN,8.0,8.0,7.0,7.0,John Ibarra,II0322,Álgebra lineal,2,202303 Otoño,FGPQ,docente FGPQ
GGOFOO9OO,10.0,6.0,7.0,7.0,Rachel Duncan,II0322,Álgebra lineal,2,202303 Otoño,FGPQ,docente FGPQ
GGOFOO93O,9.0,5.0,5.0,6.0,Timothy Anderson,II0322,Álgebra lineal,2,202303 Otoño,FGPQ,docente FGPQ
GGOFOOOOW,10.0,7.0,10.0,9.0,Elizabeth Whitaker,II0322,Álgebra lineal,2,202303 Otoño,FGPQ,docente FGPQ
GGOFOO9OG,10.0,8.0,8.0,9.0,Cameron White,II0322,Álgebra lineal,2,202303 Otoño,FGPQ,docente FGPQ
GGOFOO99G,10.0,10.0,8.0,8.0,Wesley Miller,II0322,Álgebra lineal,2,202303 Otoño,FGPQ,docente FGPQ
GGOFOO9NO,10.0,8.0,7.0,8.0,Rebecca Ward,II0322,Álgebra lineal,2,202303 Otoño,FGPQ,docente FGPQ
GGOFOO93F,7.0,8.0,4.0,6.0,Cassandra Landry,II0322,Álgebra lineal,2,202303 Otoño,FGPQ,docente FGPQ
GGOFOO9N1,9.0,7.0,8.0,8.0,Mia Hogan,II0322,Álgebra lineal,2,202303 Otoño,FGPQ,docente FGPQ
GGOFOO913,10.0,10.0,8.0,8.0,Jessica Jones,II0322,Álgebra lineal,2,202303 Otoño,FGPQ,docente FGPQ
GGOFOO91F,10.0,9.0,10.0,10.0,Reginald Lewis,II0322,Álgebra lineal,2,202303 Otoño,FGPQ,docente FGPQ
GGOFOO91N,10.0,10.0,9.0,10.0,Suzanne Lopez,II0322,Álgebra lineal,2,202303 Otoño,FGPQ,docente FGPQ
GGOFOO91O,9.0,9.0,8.0,8.0,Andrew Ewing,II0322,Álgebra lineal,2,202303 Otoño,FGPQ,docente FGPQ
1OFOOWNW,10.0,8.0,9.0,9.0,Michelle Mcdaniel,II0322,Álgebra lineal,2,202303 Otoño,FGPQ,docente FGPQ
GGOFOO9O9,9.0,8.0,5.0,8.0,Stacey Hernandez,II0322,Álgebra lineal,2,202303 Otoño,FGPQ,docente FGPQ
GGOFOO9NF,9.0,8.0,9.0,9.0,William Jones,II0322,Álgebra lineal,2,202303 Otoño,FGPQ,docente FGPQ
GGOFOO99N,9.0,8.0,5.0,8.0,Sara Cardenas,II0322,Álgebra lineal,2,202303 Otoño,FGPQ,docente FGPQ
GGOFOO9FW,9.0,10.0,8.0,10.0,Trevor Rosales,II0322,Álgebra lineal,2,202303 Otoño,FGPQ,docente FGPQ
GWOFOON9O,8.0,8.0,9.0,9.0,Timothy Best,II0322,Álgebra lineal,2,202303 Otoño,FGPQ,docente FGPQ
GGOFOO9OW,10.0,9.0,7.0,8.0,Jerry Davenport,II0322,Álgebra lineal,2,202303 Otoño,FGPQ,docente FGPQ
GGOFOOOOO,9.0,7.0,7.0,9.0,Christopher Peters,II0322,Álgebra lineal,2,202303 Otoño,FGPQ,docente FGPQ
GGOFOO9NN,10.0,9.0,8.0,8.0,Amanda Rogers,II0322,Álgebra lineal,2,202303 Otoño,FGPQ,docente FGPQ
GGOFOO9N3,10.0,7.0,7.0,8.0,Charles Downs,II0322,Álgebra lineal,2,202303 Otoño,FGPQ,docente FGPQ
GGOFOO9OO,10.0,10.0,10.0,9.0,Caroline Rojas,II0322,Álgebra lineal,2,202303 Otoño,FGPQ,docente FGPQ
GWOFOON1G,0.0,3.0,0.0,0.0,Richard Davidson,II0322,Álgebra lineal,2,202303 Otoño,FGPQ,docente FGPQ
GGOFOO93G,10.0,8.0,10.0,8.0,David Reeves,II0322,Álgebra lineal,2,202303 Otoño,FGPQ,docente FGPQ
GOOFOON33,9.0,9.0,9.0,8.0,Amanda Le,II0322,Álgebra lineal,2,202303 Otoño,FGPQ,docente FGPQ
GGOFOO9F1,8.0,9.0,7.0,9.0,Samuel Mason,II0322,Álgebra lineal,2,202303 Otoño,FGPQ,docente FGPQ
GGOFOO9NW,8.0,10.0,10.0,10.0,David Swanson,II0322,Álgebra lineal,2,202303 Otoño,FGPQ,docente FGPQ
GGOFOOOWO,9.0,9.0,9.0,9.0,Ann Stewart,II0322,Álgebra lineal,3,202303 Otoño,GRGF,docente GRGF
GWOFOONWF,8.0,8.0,9.0,7.0,Allison Nguyen,II0322,Álgebra lineal,3,202303 Otoño,GRGF,docente GRGF
GWOFOONW9,7.0,7.0,6.0,6.0,Michelle Lutz,II0322,Álgebra lineal,3,202303 Otoño,GRGF,docente GRGF
GGOFOOOO1,10.0,9.0,8.0,10.0,Steve Powell,II0322,Álgebra lineal,3,202303 Otoño,GRGF,docente GRGF
GOOFOOO1G,5.0,7.0,8.0,8.0,Stanley Fitzgerald,II0322,Álgebra lineal,3,202303 Otoño,GRGF,docente GRGF
GGOFOOOWW,9.0,9.0,7.0,7.0,Michael Barker,II0322,Álgebra lineal,3,202303 Otoño,GRGF,docente GRGF
GGOFOOOWN,7.0,7.0,8.0,7.0,Nathan Woods,II0322,Álgebra lineal,3,202303 Otoño,GRGF,docente GRGF
GWOFOONFF,6.0,7.0,7.0,7.0,Julie Jackson,II0322,Álgebra lineal,3,202303 Otoño,GRGF,docente GRGF
GGOFOOOWG,8.0,7.0,7.0,7.0,Madison Miller,II0322,Álgebra lineal,3,202303 Otoño,GRGF,docente GRGF
GGOFOOOO9,8.0,8.0,9.0,7.0,Joanna Nguyen,II0322,Álgebra lineal,3,202303 Otoño,GRGF,docente GRGF
GGOFOOOGG,8.0,10.0,7.0,9.0,Charlene Franklin,II0322,Álgebra lineal,3,202303 Otoño,GRGF,docente GRGF
GGOFOOOGF,7.0,8.0,9.0,8.0,Jessica Khan,II0322,Álgebra lineal,3,202303 Otoño,GRGF,docente GRGF
GGOFOOOWF,8.0,7.0,9.0,7.0,Allison Roberts,II0322,Álgebra lineal,3,202303 Otoño,GRGF,docente GRGF
